,pointid_in_layer,layer_name,lclass,index,geometry,id,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDBI,NDWI,NDVI,BSI
1104,121,Building,3,1104,POINT (484691.21594173386 1285158.9426627983),1391,0.20772500336170197,0.3124000132083893,0.3271999955177307,0.3176000118255615,0.36343124508857727,0.3616124987602234,0.3757437467575073,0.3483999967575073,0.3888687491416931,0.3589562475681305,0.4644249975681305,0.42678749561309814,0.14274290204048157,-0.03137951344251633,0.0462462455034256,0.05948494374752045
1105,621,Water,4,1105,POINT (486816.04592543584 1268680.3466345374),4691,0.08071249723434448,0.12060000002384186,0.1703999936580658,0.18880000710487366,0.1882999986410141,0.1496250033378601,0.16081249713897705,0.10239999741315842,0.13993750512599945,0.23350833356380463,0.1119062528014183,0.07798749953508377,0.04435824975371361,0.2492668628692627,-0.2967033088207245,0.089401014149189
1106,577,Forest,0,1106,POINT (496746.4601745685 1279317.1726440995),2547,0.058105554431676865,0.054999999701976776,0.08550000190734863,0.050599999725818634,0.13958750665187836,0.2886750102043152,0.3376375138759613,0.36480000615119934,0.365268737077713,0.3306888937950134,0.22393125295639038,0.13011249899864197,-0.23927514255046844,-0.6202531456947327,0.7563793659210205,-0.398139089345932
1107,683,Building,3,1107,POINT (489596.8409046175 1281139.8494580758),1953,0.10900833457708359,0.0982000008225441,0.10939999669790268,0.16940000653266907,0.20135624706745148,0.2148125022649765,0.23624375462532043,0.2054000049829483,0.2216312438249588,0.24741250276565552,0.2762812376022339,0.2807062566280365,0.1471538543701172,-0.30495554208755493,0.09605123102664948,0.19438110291957855
1108,270,Water,4,1108,POINT (483555.02213180874 1276663.7047440861),4340,0.05236874893307686,0.04919999837875366,0.07259999960660934,0.05009999871253967,0.11638125032186508,0.2560499906539917,0.2970062494277954,0.3192000091075897,0.3327312469482422,0.3139062523841858,0.16179999709129333,0.08559375256299973,-0.3272349238395691,-0.629402756690979,0.728675901889801,-0.4616328775882721
1109,237,Water,4,1109,POINT (482698.17004634533 1275900.5684048277),4307,0.06661596894264221,0.09109999984502792,0.13179999589920044,0.1103999987244606,0.08971250057220459,0.04141874983906746,0.044737499207258224,0.039400000125169754,0.03289375081658363,0.09175694733858109,0.025425000116229057,0.019718749448657036,-0.21558040380477905,0.5397196412086487,-0.47396528720855713,-0.001462864805944264
1110,110,AgriculturalLand,5,1110,POINT (488985.7432305693 1268213.5996302585),110,0.09238333255052567,0.08160000294446945,0.10899999737739563,0.1136000007390976,0.20122499763965607,0.27944374084472656,0.31268125772476196,0.31839999556541443,0.3402687609195709,0.33765625953674316,0.398250013589859,0.29760000109672546,0.11142119765281677,-0.4899391531944275,0.4740740656852722,0.013806706294417381
1111,203,BareLand,6,1111,POINT (478491.0217777266 1283681.3640000843),903,0.10893750190734863,0.13500000536441803,0.18860000371932983,0.23319999873638153,0.26032501459121704,0.27864375710487366,0.2984437644481659,0.29840001463890076,0.3067375123500824,0.31101667881011963,0.401506245136261,0.32955625653266907,0.14731436967849731,-0.22546201944351196,0.12264861166477203,0.12985537946224213
1112,60,AgriculturalLand,5,1112,POINT (480536.3465965718 1283048.9420151848),60,0.08767013996839523,0.10080000013113022,0.1356000006198883,0.13539999723434448,0.19331249594688416,0.2720937430858612,0.30748748779296875,0.33640000224113464,0.3446562588214874,0.36201804876327515,0.38740625977516174,0.26797500252723694,0.07046947628259659,-0.4254237413406372,0.42602798342704773,-0.04024031013250351
1113,412,AgriculturalLand,5,1113,POINT (488362.2992434308 1287314.0381616645),412,0.056825000792741776,0.07500000298023224,0.1088000014424324,0.0843999981880188,0.15421874821186066,0.2604687511920929,0.29113125801086426,0.2978000044822693,0.3040187358856201,0.29468750953674316,0.17995625734329224,0.1005999967455864,-0.24666082859039307,-0.46483030915260315,0.5583463907241821,-0.3366798162460327
1114,289,BareLand,6,1114,POINT (494787.3856697812 1272116.1647806892),989,0.10749375075101852,0.15639999508857727,0.20839999616146088,0.2687999904155731,0.29513123631477356,0.3092375099658966,0.3247937560081482,0.3176000118255615,0.3275499939918518,0.32413750886917114,0.40354999899864197,0.39339375495910645,0.11918463557958603,-0.2076045572757721,0.08321964740753174,0.16563525795936584
1115,339,RoadsAndPavements,1,1115,POINT (486179.51817056147 1289134.5292606396),3009,0.1079993024468422,0.1111999973654747,0.12680000066757202,0.13459999859333038,0.20346875488758087,0.20618124306201935,0.21218125522136688,0.14800000190734863,0.21310624480247498,0.26672500371932983,0.23593124747276306,0.2235500067472458,0.2290286272764206,-0.07714701443910599,0.047416843473911285,0.16028185188770294
1116,103,Forest,0,1116,POINT (480196.6705637528 1267433.9088743974),2073,0.055377084761857986,0.053199999034404755,0.07460000365972519,0.06520000100135803,0.1294499933719635,0.23423750698566437,0.2717374861240387,0.289000004529953,0.30412501096725464,0.29473957419395447,0.26753750443458557,0.1756875067949295,-0.03856433928012848,-0.5896589756011963,0.6318464279174805,-0.1737518012523651
1117,95,Forest,0,1117,POINT (480227.3104641245 1267416.3078225574),2065,0.05212291702628136,0.04919999837875366,0.06930000334978104,0.06729999929666519,0.11919374763965607,0.22200000286102295,0.27156874537467957,0.26579999923706055,0.3009124994277954,0.29851874709129333,0.24008749425411224,0.15346874296665192,-0.05082651600241661,-0.5863921046257019,0.5959171652793884,-0.17588044703006744
1118,159,Building,3,1118,POINT (483538.9238918982 1279562.1872557271),1429,0.09729444235563278,0.09269999712705612,0.11500000208616257,0.186599999666214,0.22946874797344208,0.24175000190734863,0.24331875145435333,0.21559999883174896,0.23730625212192535,0.2432652711868286,0.28853750228881836,0.28052499890327454,0.1446777880191803,-0.30429521203041077,0.07210343331098557,0.20482316613197327
1119,29,RoadsAndPavements,1,1119,POINT (483097.0013163824 1276489.1984363568),2699,0.07588541507720947,0.10779999941587448,0.10980000346899033,0.11659999936819077,0.12261249870061874,0.13789375126361847,0.14605000615119934,0.133200004696846,0.15171250700950623,0.20055416226387024,0.18227499723434448,0.15604999661445618,0.15555907785892487,-0.0962962955236435,0.06645315885543823,0.061617832630872726
1120,525,Forest,0,1120,POINT (496306.4795063374 1279723.6372813876),2495,0.03893750160932541,0.044599998742341995,0.05909999832510948,0.038100000470876694,0.09526874870061874,0.27841249108314514,0.3634749948978424,0.3776000142097473,0.39070001244544983,0.37251874804496765,0.17573750019073486,0.07953125238418579,-0.3648090064525604,-0.7293336391448975,0.8166947364807129,-0.564192533493042
1121,154,Water,4,1121,POINT (488896.42572197143 1276294.9958680784),4224,0.1056520864367485,0.062300000339746475,0.06840000301599503,0.06939999759197235,0.11490000039339066,0.1266999989748001,0.13336874544620514,0.07159999758005142,0.13620625436306,0.20514999330043793,0.1754937469959259,0.16562500596046448,0.42046287655830383,-0.022857142612338066,0.015602837316691875,0.2741072177886963
1122,39,SavannahGrassland,2,1122,POINT (483516.77824795217 1272258.7362954346),3409,0.10074374824762344,0.13580000400543213,0.18639999628067017,0.23819999396800995,0.27940624952316284,0.31793126463890076,0.33946874737739563,0.3163999915122986,0.34588125348091125,0.33818748593330383,0.4144687354564667,0.327224999666214,0.13418106734752655,-0.25855210423469543,0.14100252091884613,0.11126397550106049
1123,472,RoadsAndPavements,1,1123,POINT (482286.2024755817 1276499.5146478326),3142,0.09071527421474457,0.08540000021457672,0.08889999985694885,0.10010000318288803,0.12533125281333923,0.14031875133514404,0.1546812504529953,0.10480000078678131,0.1500687450170517,0.2221277803182602,0.17836874723434448,0.16331249475479126,0.2598053216934204,-0.08208569884300232,0.022938018664717674,0.1613987684249878
1124,525,AgriculturalLand,5,1124,POINT (477454.16747396666 1268575.8561412124),525,0.06612152606248856,0.09200000017881393,0.11959999799728394,0.15379999577999115,0.1918874979019165,0.23044374585151672,0.2561874985694885,0.28220000863075256,0.29319998621940613,0.23999305069446564,0.4030250012874603,0.30204373598098755,0.17632894217967987,-0.40467894077301025,0.2944954037666321,0.09836077690124512
1125,252,RoadsAndPavements,1,1125,POINT (477623.4224141754 1277712.0156126702),2922,0.10681666433811188,0.17679999768733978,0.25200000405311584,0.3052000105381012,0.29125624895095825,0.32170623540878296,0.34185001254081726,0.3763999938964844,0.3524875044822693,0.3277229070663452,0.40310001373291016,0.3448687493801117,0.034252725541591644,-0.19796307384967804,0.10446009039878845,0.08050466328859329
1126,179,AgriculturalLand,5,1126,POINT (483363.30100430903 1285709.1785540506),179,0.0691937506198883,0.07750000059604645,0.1096000000834465,0.10779999941587448,0.17753750085830688,0.24745625257492065,0.27241250872612,0.34200000762939453,0.2757812440395355,0.26904165744781494,0.22051875293254852,0.17031249403953552,-0.21595947444438934,-0.5146147012710571,0.5206758379936218,-0.20267340540885925
1127,173,Forest,0,1127,POINT (495072.14422531053 1279073.94226226),2143,0.04001250118017197,0.055799998342990875,0.07240000367164612,0.05119999870657921,0.12307500094175339,0.2521437406539917,0.2968437373638153,0.3131999969482422,0.32192501425743103,0.3211645781993866,0.20618750154972076,0.11294375360012054,-0.20603595674037933,-0.6244813203811646,0.7189901471138,-0.38424205780029297
1128,505,Forest,0,1128,POINT (496066.5763940529 1279797.6485850834),2475,0.06056458503007889,0.05849999934434891,0.08320000022649765,0.057999998331069946,0.13501250743865967,0.26660624146461487,0.31370624899864197,0.3691999912261963,0.3416374921798706,0.32230207324028015,0.22081249952316284,0.1399500072002411,-0.25149890780448914,-0.6321839094161987,0.7284644246101379,-0.36721810698509216
1129,508,Forest,0,1129,POINT (496070.8487761151 1279844.2497725312),2478,0.04949791729450226,0.050599999725818634,0.07850000262260437,0.04659999907016754,0.11295624822378159,0.27476873993873596,0.3320874869823456,0.36399999260902405,0.3516624867916107,0.34811457991600037,0.1832437515258789,0.085487499833107,-0.33030298352241516,-0.6451977491378784,0.7730150818824768,-0.5167714357376099
1130,254,BareLand,6,1130,POINT (479333.43599128345 1282802.3204127497),954,0.11139444261789322,0.1340000033378601,0.1889999955892563,0.241799995303154,0.27570000290870667,0.2849062383174896,0.3021562397480011,0.29499998688697815,0.3057437539100647,0.3125263750553131,0.4340499937534332,0.368862509727478,0.19072766602039337,-0.21900826692581177,0.09910581260919571,0.17473217844963074
1131,472,SavannahGrassland,2,1131,POINT (487074.58787143056 1289479.7110126235),3842,0.053818751126527786,0.060499999672174454,0.08380000293254852,0.06859999895095825,0.12964999675750732,0.20851874351501465,0.24018749594688416,0.2669999897480011,0.27566251158714294,0.26397499442100525,0.18620625138282776,0.10702499747276306,-0.17827148735523224,-0.5222349166870117,0.5911799669265747,-0.30186334252357483
1132,232,Water,4,1132,POINT (482545.77812955854 1275750.9663750082),4302,0.06310555338859558,0.08789999783039093,0.12880000472068787,0.09679999947547913,0.07938750088214874,0.0387750007212162,0.040543749928474426,0.03440000116825104,0.028606250882148743,0.05517222359776497,0.02410000003874302,0.01899999938905239,-0.17606838047504425,0.5784313678741455,-0.47560974955558777,-0.02729945443570614
1133,199,BareLand,6,1133,POINT (478483.059629778 1283644.2883756545),899,0.11432500183582306,0.14219999313354492,0.19840000569820404,0.24040000140666962,0.27467501163482666,0.2855812609195709,0.30160000920295715,0.30300000309944153,0.3044874966144562,0.3138437569141388,0.4072999954223633,0.3349500000476837,0.14683936536312103,-0.20861586928367615,0.11520058661699295,0.12752927839756012
1134,374,RoadsAndPavements,1,1134,POINT (488821.5325086446 1284022.349976435),3044,0.10861597210168839,0.15320000052452087,0.20319999754428864,0.24240000545978546,0.26221251487731934,0.291049987077713,0.31920623779296875,0.3203999996185303,0.33303749561309814,0.3336951434612274,0.36543750762939453,0.3239062428474426,0.06566789001226425,-0.22383499145507812,0.13859274983406067,0.08914866298437119
1135,296,Water,4,1135,POINT (484203.5209964118 1275650.8987865695),4366,0.029645834118127823,0.037300001829862595,0.06040000170469284,0.03440000116825104,0.09963124990463257,0.3401562571525574,0.42787501215934753,0.4611999988555908,0.4655437469482422,0.4437111020088196,0.17653125524520874,0.07962500303983688,-0.44637730717658997,-0.7684049010276794,0.8611783981323242,-0.6276886463165283
1136,464,Water,4,1136,POINT (482533.2289164754 1275182.7256919648),4534,0.041379164904356,0.04309999942779541,0.0494999997317791,0.035999998450279236,0.05588125064969063,0.041475001722574234,0.03981874883174896,0.03220000118017197,0.02694375067949295,0.03164791688323021,0.02264375053346157,0.020606249570846558,-0.17424501478672028,0.21175029873847961,-0.055718474090099335,-0.1417199671268463
1137,184,Forest,0,1137,POINT (495076.152364311 1279051.4329083243),2154,0.04076249897480011,0.05460000038146973,0.07909999787807465,0.06300000101327896,0.13375000655651093,0.25360000133514404,0.29653748869895935,0.32120001316070557,0.3278124928474426,0.3197729289531708,0.23596249520778656,0.13439999520778656,-0.15298499166965485,-0.6047964096069336,0.6720458269119263,-0.3112351596355438
1138,421,SavannahGrassland,2,1138,POINT (482616.02884577616 1286465.5193319009),3791,0.09699860960245132,0.09539999812841415,0.11919999867677689,0.12939999997615814,0.1738625019788742,0.26634374260902405,0.3094187378883362,0.3124000132083893,0.33842501044273376,0.2920166552066803,0.29913124442100525,0.20596249401569366,-0.02169758267700672,-0.4476366937160492,0.4142145812511444,-0.09747195243835449
1139,444,Building,3,1139,POINT (485406.5933142939 1285518.3846639537),1714,0.15653124451637268,0.1542000025510788,0.16380000114440918,0.17980000376701355,0.23002499341964722,0.22120000422000885,0.22670625150203705,0.1858000010251999,0.2217874974012375,0.25279998779296875,0.23623749613761902,0.24794374406337738,0.11950952559709549,-0.06292906403541565,0.016411378979682922,0.11428780853748322
1140,433,Water,4,1140,POINT (491880.6273119291 1280476.2938242727),4503,0.06441249698400497,0.0843999981880188,0.1111999973654747,0.09719999879598618,0.08315625041723251,0.039500001817941666,0.03858749940991402,0.03240000084042549,0.024562500417232513,0.019887499511241913,0.012118750251829624,0.010125000029802322,-0.4555664658546448,0.5487465262413025,-0.5,-0.04227551445364952
1141,428,RoadsAndPavements,1,1141,POINT (480261.50711353234 1284740.4095756267),3098,0.11687291413545609,0.13660000264644623,0.1607999950647354,0.18160000443458557,0.2128625065088272,0.22981874644756317,0.24437500536441803,0.2160000056028366,0.24642500281333923,0.29473403096199036,0.30806249380111694,0.2840437591075897,0.17567084729671478,-0.14649681746959686,0.08651911467313766,0.13815411925315857
1142,181,AgriculturalLand,5,1142,POINT (482744.56626947067 1281696.5485113396),181,0.06730208545923233,0.07119999825954437,0.09200000017881393,0.08420000225305557,0.1398874968290329,0.22071875631809235,0.25961875915527344,0.20640000700950623,0.27114376425743103,0.32666873931884766,0.15975624322891235,0.10068749636411667,-0.12738755345344543,-0.3833780288696289,0.4205092787742615,-0.2004648745059967
1143,143,SavannahGrassland,2,1143,POINT (493014.72121403215 1273209.3277500533),3513,0.08569236099720001,0.08529999852180481,0.12099999934434891,0.1387999951839447,0.18690624833106995,0.21203750371932983,0.23002499341964722,0.17020000517368317,0.23705625534057617,0.2252868115901947,0.26526251435279846,0.24272499978542328,0.218302384018898,-0.16895604133605957,0.10161812603473663,0.19783368706703186
